iteration,cutoff,effect,pvalue,matched_n
58,99.0606418009114,6.904360776083763,0.0002247801492250635,2636
59,101.63654954428404,9.387823977265464,4.694441846813368e-06,2262
60,83.04314570465442,2.1158732645877194,0.22770124394071278,3100
61,86.66652258404751,2.593356604630279,0.13763748204892398,3170
62,99.14567055732856,8.195825771483486,1.0096017024361688e-05,2618
63,94.39091117489242,2.8346319467699517,0.11498815901180884,2834
64,102.5590599764843,8.694962611729153,2.689354304133945e-05,2066
65,94.63629284503814,2.8346319467699517,0.11498815901180884,2834
66,99.55926011879849,6.8862770365332295,0.00023461472808712584,2548
67,92.14954341089187,5.169637687594861,0.003909086646546791,2982
68,101.3271181466056,9.297806677868465,2.3279254440359995e-06,2308
69,82.89294007419237,2.1158732645877194,0.22770124394071278,3100
70,82.01013002621279,6.128083669768501,0.0008334071630998822,2862
71,80.92137802128323,8.502599809287537,4.538634472680069e-05,2290
72,96.51932092543672,4.7438025080494555,0.008757916855548532,2812
73,95.9130145499154,3.7750939884790284,0.03514707097449766,2828
74,83.33688986205381,2.1158732645877194,0.22770124394071278,3100
75,100.01055510772936,7.0264441242702045,0.00019677791201072478,2474
76,101.33178898822005,6.78674837310365,0.0006972913782529436,2310
77,101.93810733380951,7.178114960847381,0.00041527485545577,2208
78,99.50581412904464,7.902515310666525,2.3023863140360058e-05,2566
79,94.26325527596202,3.8836603727374097,0.030442229379928222,2836
80,98.8321447624035,8.43215639561636,7.6039878958303305e-06,2656
81,95.4387437835508,3.772853882643375,0.03670113171114268,2848
82,97.88058617726377,5.00480659360592,0.005904058163064067,2732
83,99.45854225628689,7.232148946920546,0.0001303009824706703,2592
84,79.3931205253998,4.495270033442466,0.04745873354889845,1984
85,80.7288915495393,7.135843106032915,0.0007328362224228519,2224
86,94.88885984534934,2.8346319467699517,0.11498815901180884,2834
87,88.36637399160102,4.64011669061307,0.006936818322366463,3264
88,90.00288741585086,6.298679860689418,0.00018111702869565713,3292
89,94.58711513676981,2.8346319467699517,0.11498815901180884,2834
90,82.63048598734706,3.7139430939384965,0.03417488226415957,3124
91,102.38686146281397,9.474213377215758,1.1166374859714929e-05,2088
92,102.22837419189732,7.502146980403785,0.00023158127853952035,2130
93,92.25609466296396,6.0495791924192295,0.0006695550517689696,2954
94,82.27075634634582,4.537689962965814,0.01190122129550084,2960
95,99.61118682608111,7.6527276986490875,4.100958557888108e-05,2528
96,92.84668059563158,3.3206144073909853,0.06436568922198893,2850
97,89.13631930820678,5.431332099467738,0.0012955724073776553,3320
98,95.08915846746908,2.8346319467699517,0.11498815901180884,2834
99,96.7188479412982,4.300091506672203,0.017657125217077543,2792
