Name,WeightClass_Bin,Avg_Bodyweight,Start_Age,Career_Start_Age,Career_Start_Year_Normalized,Prior_Competition_Count,Career_WeightClass_Change_Count,IPFCategory,Continent,Initial_Speed,Maturation_Slope,Peak_Dots,Days_to_Peak,Peak_Age,Split_Day,Is_Origin_Included,Initial_Phase_Change_Count,Peak_Phase_Change_Count,Continent_Group,IPFCategory_Non-IPF,Continent_Asia_Oceania,Continent_Europe_Africa,Continent_Other
Evan Judice,67.5-75,74.17750000000001,26.5,26.5,29.0,0.0,1.0,IPF,North America,72.22357945582257,26.81933088094537,522.918669919046,1440.0,30.445205479452056,210.0,True,0,0,Americas,0.0,0.0,0.0,0.0
Evan McCloy,83-93,89.05000000000001,29.0,28.0,26.0,2.0,1.0,IPF,Oceania,1.1095458758107384,9.89924623580991,393.2212058896606,1266.0,32.468493150684935,276.0,True,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Evan Ramos,105-120,113.69833333333334,20.5,20.5,30.0,0.0,0.0,IPF,North America,18.79861383926745,7.975380760473851,499.8712198523699,1680.0,25.102739726027398,660.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Evelio Gonzalez,60-67.5,65.72857142857143,18.5,17.5,32.0,1.0,0.0,IPF,North America,46.965544238328555,,533.7232272112406,713.0,20.453424657534246,683.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Even Bless Liland,105-120,118.11699999999999,19.5,19.5,21.0,0.0,2.0,IPF,Europe,9.564112648853902,7.983009135596266,454.82980822347463,2460.0,26.23972602739726,150.0,False,0,1,Europe_Africa,0.0,0.0,1.0,0.0
Even Dysjaland,93-105,99.17,19.5,18.5,24.0,3.0,1.0,IPF,Europe,18.55952555066244,12.157174599610949,335.8726016416088,1602.0,23.889041095890413,792.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evert Maris,105-120,114.74833333333332,27.5,25.5,24.0,4.0,2.0,IPF,Europe,25.303205093794187,10.116742357059078,422.86423515946404,1847.0,32.560273972602744,1637.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Ivanov #1,120-160,150.76666666666668,31.5,31.5,24.0,0.0,0.0,IPF,Europe,14.245606578188289,6.058332642129519,465.2005106770492,480.0,32.81506849315068,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Korinovskiy,67.5-75,73.2,20.5,20.5,23.0,0.0,1.0,IPF,Europe,32.68770561395684,15.59851183638425,415.81642819602337,1170.0,23.705479452054796,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Korolyov,120-160,122.82857142857144,29.5,29.5,24.0,0.0,0.0,IPF,Europe,23.069889430765915,,459.07,0.0,29.5,780.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Lukin,83-93,92.52000000000001,28.5,28.5,26.0,0.0,1.0,IPF,Europe,26.68878528168319,4.397571722177944,416.5351660561447,1560.0,32.773972602739725,420.0,False,1,1,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Mukhomedyanov,50-60,58.64071428571429,34.5,33.5,25.0,2.0,1.0,IPF,Europe,12.870879740493914,6.937776859398604,486.5210810235093,1012.0,37.272602739726025,832.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Ryabchikov,75-83,82.58833333333334,21.5,17.5,21.0,1.0,0.0,IPF,Europe,21.952542759489624,,487.6907979118497,2086.0,27.215068493150685,1996.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Evgeniy Stepanov #1,67.5-75,73.55833333333332,39.5,39.5,26.0,0.0,1.0,IPF,Europe,29.846320464423794,,414.78610495917525,1290.0,43.034246575342465,1200.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Ewan Seaford,75-83,79.94333333333333,45.5,45.5,28.0,0.0,0.0,IPF,Oceania,17.423836128512256,,379.3182659794485,810.0,47.71917808219178,720.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Ezra Duma,60-67.5,65.53333333333335,22.5,22.5,33.0,0.0,1.0,IPF,Oceania,65.84784447750843,28.608979236834127,449.2858628098783,540.0,23.97945205479452,330.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Fabbio Hu,60-67.5,65.46461538461539,22.5,22.5,26.0,0.0,1.0,IPF,Europe,35.26088373035778,14.215673847312216,389.55067871668916,930.0,25.04794520547945,570.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fabien Boucher,120-160,138.58888888888887,22.5,17.0,27.0,4.0,1.0,IPF,Europe,52.19119467417657,26.295152630308714,425.22532499092694,2836.0,30.26986301369863,1996.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fabien Ho Ching Ma,75-83,81.945,22.0,20.5,26.0,3.0,2.0,IPF,North America,27.838718379260357,8.14879804514281,453.97387063433797,1939.0,27.312328767123287,1189.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Fabio Andreini,75-83,79.24625,27.5,27.5,21.0,0.0,1.0,IPF,Europe,19.46016645036737,6.7405426979007155,436.81011178722076,4500.0,39.82876712328767,4020.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fabrice Bertin,75-83,82.84166666666668,49.0,49.0,26.0,0.0,1.0,IPF,Europe,20.031462987071407,,392.79242332559863,450.0,50.23287671232877,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fabrice Houbre,83-93,91.11812499999999,40.5,40.5,26.0,0.0,1.0,IPF,Europe,12.511155836501342,4.264005637734346,445.36346751427817,3330.0,49.62328767123287,1050.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fabrice Pailler,60-67.5,65.051,50.5,50.5,24.0,0.0,0.0,IPF,Europe,15.048081866935604,6.716355952898566,365.2104598338663,750.0,52.554794520547944,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fabrizio Posca,83-93,92.20285714285716,23.5,23.5,25.0,0.0,0.0,IPF,Europe,11.800765183901362,8.317830830268425,489.48808127787083,1320.0,27.116438356164384,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Faisal Alzaabi,75-83,82.0775,34.0,34.0,22.0,0.0,1.0,IPF,Asia,7.7744195070301405,,390.99,0.0,34.0,1830.0,False,1,0,Asia_Oceania,0.0,1.0,0.0,0.0
Fares Sboui,93-105,103.02714285714286,21.5,21.5,32.0,0.0,0.0,IPF,Africa,31.059374345577176,12.967156105351826,532.9268519770966,1020.0,24.294520547945204,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fatah Toubal,75-83,82.13125,33.5,33.5,27.0,0.0,0.0,IPF,Africa,20.648248330855,11.66327059949942,533.0403887192731,870.0,35.88356164383562,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fedor Klyukin,50-60,58.475,28.5,28.5,20.0,0.0,1.0,IPF,Europe,13.368054904605271,4.890967679514581,370.9093834102304,870.0,30.883561643835616,660.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Felix Vallejo Ruiz,83-93,90.76666666666665,22.0,22.0,28.0,0.0,0.0,IPF,Other/Unknown,30.531562540316006,10.909915843421844,443.96539807946317,1920.0,27.26027397260274,1500.0,False,0,0,Other,0.0,0.0,0.0,1.0
Fergus Stewart,93-105,98.44166666666666,56.0,56.0,30.0,0.0,0.0,IPF,Oceania,24.735803303515716,,299.84,0.0,56.0,690.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Fern Cook,93-105,104.50571428571428,24.5,24.5,26.0,0.0,0.0,Non-IPF,Oceania,18.35810085637995,6.929568486139081,462.08413609029145,2850.0,32.30821917808219,2700.0,False,0,0,Asia_Oceania,1.0,1.0,0.0,0.0
Fernando Jimenez Ortega,67.5-75,71.625,59.5,59.5,31.0,0.0,0.0,IPF,Europe,24.768787531037606,8.357005774261152,412.8171852798799,1080.0,62.45890410958904,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Filip Hasmanda,67.5-75,70.46,20.5,18.5,25.0,2.0,1.0,IPF,Europe,15.765303451386316,5.292390624282161,340.8165647339326,1205.0,23.801369863013697,1085.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Filip Porteš,105-120,115.71,18.0,15.0,25.0,3.0,1.0,IPF,Europe,29.71644429279268,14.748067607798907,434.5106515738348,2528.0,24.926027397260274,2408.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Filip Prokeš,60-67.5,65.37899999999999,19.5,19.5,32.0,0.0,0.0,IPF,Europe,71.97143706027578,36.09473764137377,465.03874809914856,870.0,21.883561643835616,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Filippo Pecchioli,67.5-75,73.5888888888889,25.0,25.0,31.0,0.0,0.0,IPF,Europe,23.439574026414707,9.931740089315927,474.59406432777587,1380.0,28.78082191780822,270.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Finau Laurenson,93-105,101.06666666666668,18.5,18.5,25.0,0.0,0.0,IPF,Oceania,50.73289929236223,,365.52176279071745,570.0,20.061643835616437,510.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Finn Knudsen,105-120,107.03666666666668,62.5,62.5,20.0,0.0,2.0,IPF,Europe,21.79416941581522,4.202027931872461,328.3829154619135,3090.0,70.96575342465754,870.0,False,0,1,Europe_Africa,0.0,0.0,1.0,0.0
Florent Alaime,83-93,92.18181818181819,20.0,20.0,33.0,0.0,0.0,IPF,Europe,93.8457768561969,60.1062257169299,441.92011294259424,390.0,21.068493150684933,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Florian Bittorf,120-160,141.15142857142857,28.0,28.0,24.0,0.0,0.0,IPF,Europe,8.029911152849621,,352.2441949826146,750.0,30.054794520547944,690.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Florian Dorfner,67.5-75,72.5776923076923,36.5,35.5,24.0,1.0,1.0,IPF,Europe,15.921328352225016,6.168083553137106,423.80204990042324,2398.0,43.06986301369863,1618.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Florian Heinrich,83-93,89.74166666666667,21.5,21.5,30.0,0.0,1.0,IPF,Europe,18.601612886491402,11.431035421567483,489.69514373617244,1320.0,25.116438356164384,780.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Florian Loock,93-105,104.475,29.5,29.5,22.0,0.0,1.0,IPF,Oceania,12.820585526087974,6.414110724951685,456.28919311331856,1920.0,34.76027397260274,720.0,False,1,1,Asia_Oceania,0.0,1.0,0.0,0.0
Florian Miotou,60-67.5,63.93,21.5,21.5,30.0,0.0,0.0,IPF,Europe,45.95949016932178,12.376187052387218,434.63438453383196,1110.0,24.541095890410958,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Florian Nativel,60-67.5,65.455,18.0,17.0,25.0,2.0,0.0,IPF,Europe,41.98165027484692,7.313554964618271,417.8763994864788,1490.0,22.08219178082192,590.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Flávio Araújo,120-160,124.71428571428571,22.5,21.5,31.0,2.0,1.0,IPF,South America,31.5112423989629,8.504829802490656,422.2155086178983,761.0,24.584931506849315,581.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Folahan Adelakun,83-93,91.82857142857142,20.0,20.0,32.0,0.0,1.0,IPF,Other/Unknown,56.582258527232646,25.891554899447854,450.84170544264634,540.0,21.47945205479452,270.0,True,0,0,Other,0.0,0.0,0.0,1.0
Francesco Bosari,67.5-75,72.185,22.0,22.0,29.0,0.0,0.0,IPF,Europe,46.1702946583886,19.636218399603987,483.32347115848165,1380.0,25.78082191780822,960.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Francis Ahlers-Simpson,67.5-75,73.54571428571428,26.0,26.0,31.0,0.0,0.0,IPF,Oceania,39.540177400951116,21.86797940964028,413.7818565581083,690.0,27.89041095890411,330.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Francis Mezzanotte,75-83,82.07181818181819,53.0,53.0,26.0,0.0,1.0,IPF,Europe,21.474150493655763,8.492935318330659,389.01821534435044,960.0,55.630136986301366,750.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Francis Sanders,105-120,116.643,24.5,24.5,26.0,0.0,1.0,IPF,Other/Unknown,7.831234465793897,8.018926246990578,467.613087610716,1800.0,29.43150684931507,210.0,False,0,0,Other,0.0,0.0,0.0,1.0
Francis Spiteri,75-83,81.0625,62.0,62.0,22.0,0.0,0.0,Non-IPF,Other/Unknown,1.6337772054213746,,289.7157655590304,360.0,62.986301369863014,330.0,False,0,0,Other,1.0,0.0,0.0,1.0
Francis Tungcol,75-83,81.08666666666666,22.0,22.0,26.0,0.0,0.0,IPF,North America,16.29732510288049,11.395344893624499,385.65847607344,1110.0,25.041095890410958,90.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Francisco González Pastor,67.5-75,72.80666666666667,41.5,41.5,31.0,0.0,0.0,IPF,Europe,14.030768522231583,,406.49607857832916,960.0,44.130136986301366,900.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Franck Jouveaux,60-67.5,65.4735294117647,43.0,43.0,25.0,0.0,0.0,IPF,Europe,11.143181483239074,,431.9350369575849,840.0,45.3013698630137,750.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Francois Ducrocq,105-120,113.725,28.5,28.5,30.0,0.0,0.0,IPF,Europe,19.341024354782427,10.254542081038839,359.7084214686705,990.0,31.21232876712329,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Francois Maritz,105-120,115.77833333333332,23.5,21.5,25.0,2.0,1.0,IPF,Africa,14.446698901824327,4.440293169990308,501.2876729429678,1759.0,28.31917808219178,1429.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frank Carr,105-120,116.49666666666667,24.5,24.5,26.0,0.0,0.0,IPF,North America,70.15482900228399,17.681174527996788,448.4334864497332,960.0,27.13013698630137,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Frank Forner,75-83,80.63333333333334,27.0,27.0,21.0,0.0,0.0,Non-IPF,Europe,9.886657006770626,3.9087918441724323,353.82525881500254,2760.0,34.56164383561644,450.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Frank O'Donnell #1,120-160,138.38333333333333,57.0,57.0,29.0,0.0,0.0,IPF,Europe,43.70024558964008,9.133947421341963,354.87278640488944,900.0,59.465753424657535,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frank Oliveri,75-83,81.53571428571429,46.5,46.5,26.0,0.0,0.0,IPF,North America,17.142796982396025,6.608341394916324,316.24065305574453,1170.0,49.705479452054796,510.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Frank Panaro,105-120,109.27642857142857,47.0,47.0,9.0,0.0,1.0,IPF,North America,1.4036302577560924,,404.18,0.0,47.0,6270.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Frank Schönnerstedt,60-67.5,64.97333333333333,47.0,44.0,21.0,1.0,2.0,IPF,Europe,6.6655465802316245,,326.64,762.0,49.087671232876716,2382.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frank Smith #1,75-83,80.773,69.5,69.5,27.0,0.0,0.0,IPF,North America,6.785438214314533,4.5377374795451795,237.13242628608918,1320.0,73.11643835616438,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Frank Stamboolian Jr,67.5-75,72.97222222222221,75.0,75.0,23.0,0.0,0.0,IPF,North America,29.072012260750785,5.713140347103003,278.5929365065172,1470.0,79.02739726027397,270.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Frank Sumner,75-83,81.32285714285715,50.7,50.7,10.0,0.0,2.0,Non-IPF,North America,4.200282229740267,,267.8110816560786,270.0,51.43972602739726,210.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Frank Wu,75-83,82.249,27.5,27.5,21.0,0.0,1.0,IPF,North America,13.672856486440653,7.15303348639101,454.17739826899975,2910.0,35.47260273972603,930.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Frank Zou,60-67.5,65.94166666666665,18.5,17.5,24.0,3.0,1.0,IPF,Oceania,54.05449170354498,7.3179652677941744,467.7493498065982,1449.0,22.469863013698628,879.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Frankie Parke,105-120,115.37428571428572,21.5,21.5,26.0,0.0,1.0,IPF,Europe,11.77672964809557,,413.6130376979056,540.0,22.97945205479452,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Franklin León,50-60,58.75999999999999,30.5,30.5,24.0,0.0,1.0,IPF,South America,32.870752893162575,13.012467279899791,512.6602560801857,1830.0,35.513698630136986,780.0,False,0,0,Americas,0.0,0.0,0.0,0.0
František Janák,120-160,131.5909090909091,38.5,38.5,24.0,1.0,1.0,IPF,Europe,10.32525935620332,3.212970000823151,423.2160713548658,487.0,39.83424657534247,337.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
František Stříska,105-120,108.55833333333334,43.5,43.5,25.0,0.0,1.0,IPF,Europe,7.126271379069173,2.7250741323397767,353.9646048419183,600.0,45.14383561643836,420.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Franz Huemer,93-105,103.14857142857143,55.5,51.5,27.0,2.0,1.0,IPF,Europe,15.29227788390765,4.591887635217577,341.69767665462774,1854.0,60.57945205479452,1674.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Franz Schmidt,60-67.5,63.811,70.5,70.5,32.0,0.0,0.0,IPF,Europe,21.58398502713418,5.2943851774291435,258.41391694052436,930.0,73.04794520547945,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
François Cazes,67.5-75,72.95750000000001,49.5,48.5,26.0,2.0,1.0,IPF,North America,10.45859118647195,,342.2388153483127,1115.0,52.554794520547944,1055.0,False,0,0,Americas,0.0,0.0,0.0,0.0
François Kalic,93-105,98.64285714285712,50.0,50.0,26.0,0.0,0.0,Non-IPF,Europe,1.6328910601081186,,387.6,0.0,50.0,1290.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
François Merland,60-67.5,65.30499999999999,32.5,32.5,27.0,0.0,1.0,IPF,Europe,19.268503634550154,7.5368694092865205,413.65282331193646,1530.0,36.69178082191781,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fredrik Danielsen,83-93,88.31714285714285,20.5,20.5,22.0,0.0,2.0,IPF,Europe,32.072836183721165,,375.8474579965183,840.0,22.801369863013697,810.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fredrik Gudmundsson,120-160,128.78333333333333,32.5,32.5,20.0,0.0,1.0,IPF,Europe,5.226311826673092,,451.5906268380458,4920.0,45.97945205479452,4830.0,False,1,1,Europe_Africa,0.0,0.0,1.0,0.0
Fredrik Hoff Saltvik,105-120,108.21333333333332,18.5,15.5,28.0,6.0,1.0,IPF,Europe,20.464333333333535,,372.4443168379447,1147.0,21.64246575342466,1087.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fredrik Ingebrigtsen,83-93,90.30500000000002,20.5,20.5,20.0,0.0,1.0,IPF,Europe,35.04251774286743,18.30224083257188,424.7131467153025,960.0,23.13013698630137,270.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fredrik Sjödin,50-60,58.44166666666667,42.5,42.5,27.0,0.0,0.0,IPF,Europe,18.262988897929866,7.281582733341233,358.64434514105153,690.0,44.39041095890411,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Fredrik Våge Hovland,75-83,82.66666666666667,20.5,20.5,24.0,1.0,1.0,IPF,Europe,41.52699155404436,23.720573039511063,416.06133952283056,798.0,22.686301369863013,528.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Friedhelm Mandel,93-105,103.85000000000001,54.0,54.0,25.0,0.0,0.0,IPF,Europe,16.417106670883292,2.9169022857798,318.04637230058347,2280.0,60.24657534246575,450.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Friðbjörn Bragi Hlynsson,75-83,82.77454545454545,26.5,26.5,28.0,0.0,0.0,IPF,Other/Unknown,30.558627023683638,9.342223285809734,479.31489338290044,2490.0,33.321917808219176,390.0,False,0,0,Other,0.0,0.0,0.0,1.0
Frode Berentsen,83-93,91.528,37.0,37.0,23.0,0.0,2.0,IPF,Europe,2.2688407591625817,4.033920479144854,405.67311299256204,1830.0,42.013698630136986,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frode Flinth Westby,83-93,91.06222222222223,33.5,33.5,24.0,0.0,1.0,IPF,Europe,25.894957201294293,10.013597170405276,348.42406651224337,1620.0,37.93835616438356,1500.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frédéric Issautier,75-83,82.25555555555555,47.0,47.0,28.0,0.0,0.0,IPF,Europe,38.35189309103447,15.531301614537952,361.1784900303378,480.0,48.31506849315068,150.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frédéric Mannequin,60-67.5,65.679,20.0,20.0,25.0,0.0,1.0,IPF,Europe,31.645813567877322,6.826548167238983,450.89624138617455,660.0,21.80821917808219,270.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Frédéric Spitz,105-120,114.34900000000002,54.5,54.5,32.0,0.0,0.0,IPF,Europe,57.03192808547444,18.001147627651097,388.2221429514831,1050.0,57.37671232876713,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Félix Guérin,83-93,88.21428571428571,23.5,22.5,23.0,2.0,2.0,IPF,North America,32.89911067936099,9.458704167554641,395.3485591296032,1204.0,26.7986301369863,544.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Félix Martial,75-83,82.27,52.0,52.0,26.0,0.0,1.0,IPF,Europe,18.18372083044892,6.7246104201683465,329.58901146478706,300.0,52.821917808219176,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gabriel Begue,83-93,90.37846153846152,24.0,24.0,28.0,0.0,0.0,IPF,Europe,23.811334078314935,12.455959522437121,514.8055576474009,2370.0,30.493150684931507,1890.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gabriel Dimonde,67.5-75,70.10714285714286,20.0,20.0,32.0,0.0,1.0,IPF,North America,33.69455620621917,,314.5904558353052,420.0,21.15068493150685,330.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gabriel Dobromilski,67.5-75,72.46833333333333,20.5,20.5,32.0,0.0,0.0,IPF,Europe,45.37332204899244,9.811974894434549,349.7138925479534,870.0,22.883561643835616,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gabriel García Corona,83-93,91.64333333333335,40.5,40.5,26.0,0.0,0.0,IPF,North America,5.038028407584842,3.112385201637036,479.14061171069596,2250.0,46.66438356164384,300.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gabriel Mays,83-93,90.8,25.5,25.5,26.0,0.0,0.0,IPF,North America,27.607214786473104,12.758533336124017,417.2188952282137,810.0,27.71917808219178,450.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gabriel Tan,67.5-75,72.105,20.5,20.5,26.0,0.0,1.0,IPF,Europe,11.26934939984448,2.777556219804191,446.8964512590754,2550.0,27.486301369863014,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gabriel de Almeida,83-93,88.17142857142856,31.5,31.5,32.0,0.0,1.0,IPF,Other/Unknown,47.51039693926387,23.190918186635454,395.0296123727232,420.0,32.65068493150685,120.0,False,0,0,Other,0.0,0.0,0.0,1.0
Gabriele Bellomo,75-83,81.96230769230768,18.5,15.5,28.0,2.0,0.0,IPF,Europe,30.013938139515698,25.00422796994897,534.7298040664679,2405.0,25.089041095890412,1295.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gabriele Verga,93-105,102.5381818181818,22.0,22.0,26.0,0.0,0.0,IPF,Europe,24.65787299070528,10.810946753830184,462.8231696221653,900.0,24.465753424657535,720.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gadnerre Gutiza,67.5-75,73.275,22.5,22.5,27.0,0.0,0.0,IPF,North America,25.76472483061703,9.044288892677638,382.5905375153424,2880.0,30.39041095890411,480.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gareth Kerr,83-93,89.07142857142857,43.0,41.0,23.0,2.0,1.0,IPF,Other/Unknown,9.408532804880526,3.8267420214162695,350.1938456997244,1185.0,46.24657534246575,705.0,False,0,0,Other,0.0,0.0,0.0,1.0
Gareth Wong,75-83,82.12166666666666,20.3,20.3,29.0,0.0,0.0,IPF,Asia,27.887209021340222,14.486591972935505,479.0359475461888,1740.0,25.067123287671233,1440.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Garmez Parks,93-105,102.88,50.2,50.2,26.0,0.0,1.0,IPF,North America,45.85760907927398,19.730942656245503,396.55735348448616,510.0,51.59726027397261,210.0,False,1,1,Americas,0.0,0.0,0.0,0.0
Garrett Bailey,93-105,98.7853846153846,19.0,19.0,21.0,0.0,3.0,IPF,North America,16.13711920669741,9.878415363338888,492.64593760136484,2280.0,25.246575342465754,1320.0,False,1,1,Americas,0.0,0.0,0.0,0.0
Garrett Blevins,93-105,102.97733333333333,25.0,25.0,23.0,0.0,1.0,IPF,North America,26.989187002051928,7.6788843091052685,530.1868245795893,2910.0,32.97260273972603,780.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Garrett Cartwright-Bentley,105-120,115.52999999999999,25.8,25.8,24.0,0.0,1.0,IPF,North America,43.66161937500005,4.564808988791562,442.8221014784108,600.0,27.443835616438356,120.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Garrett Reimche,67.5-75,73.64375000000001,18.5,17.5,32.0,5.0,0.0,IPF,North America,51.020201126034586,25.582712556190042,419.73934438382275,694.0,20.4013698630137,454.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Garry Mendez,83-93,90.99375,32.0,32.0,27.0,0.0,1.0,IPF,North America,15.864869752128493,9.739273917201638,513.0538509372763,2490.0,38.821917808219176,630.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gary Bowld,93-105,103.4642857142857,44.0,44.0,31.0,0.0,0.0,IPF,Europe,19.715204340154095,4.726268063835029,400.16904327829184,570.0,45.56164383561644,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Gary Edwards,93-105,100.181,55.0,55.0,18.0,0.0,0.0,IPF,North America,3.461251319883798,,352.04,0.0,55.0,3480.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gary Grahn,83-93,91.6,56.0,56.0,22.0,0.0,1.0,IPF,North America,3.601559223492337,1.1919706503897487,294.65469051598666,390.0,57.06849315068493,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gary Levenson,83-93,87.39999999999999,48.0,48.0,22.0,0.0,0.0,IPF,North America,13.580403763789372,4.441987231192639,353.46527452149417,1710.0,52.68493150684932,1410.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gary Peterson,67.5-75,73.00625,78.5,33.0,8.0,1.0,1.0,IPF,North America,20.105069377304186,6.776498443680734,221.22646903519353,9380.0,104.19863013698631,8180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gary Villeneuve,83-93,88.3925,72.5,70.5,30.0,5.0,1.0,IPF,North America,25.353974508725234,13.062805621502099,249.91970398194562,1230.0,75.86986301369863,960.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Gavin Adin,83-93,92.16636363636363,21.0,21.0,29.0,0.0,1.0,IPF,North America,40.17377938934951,8.552967834400727,570.0415755416822,2100.0,26.753424657534246,720.0,False,0,0,Americas,0.0,0.0,0.0,0.0
