Name,WeightClass_Bin,Avg_Bodyweight,Start_Age,Career_Start_Age,Career_Start_Year_Normalized,Prior_Competition_Count,Career_WeightClass_Change_Count,IPFCategory,Continent,Initial_Speed,Maturation_Slope,Peak_Dots,Days_to_Peak,Peak_Age,Split_Day,Is_Origin_Included,Initial_Phase_Change_Count,Peak_Phase_Change_Count,Continent_Group,IPFCategory_Non-IPF,Continent_Asia_Oceania,Continent_Europe_Africa,Continent_Other
Libbi Palmer,100-120,111.23714285714286,43.5,43.5,18.0,0.0,0.0,IPF,North America,0.49207728179252774,,279.49,0.0,43.5,570.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Libby Blair,100-120,115.69692307692308,49.0,49.0,21.0,0.0,0.0,IPF,Other/Unknown,30.627666919808068,12.972979236537544,346.66816536548635,930.0,51.54794520547945,630.0,False,0,0,Other,0.0,0.0,0.0,1.0
Lidija Kaleinikovaitė,76-84,80.635,20.5,20.5,22.0,0.0,1.0,IPF,Other/Unknown,42.04261381475659,12.73291093802338,327.78523542609054,900.0,22.965753424657535,30.0,True,0,0,Other,0.0,0.0,0.0,1.0
Lieze Linden,52-57,55.61666666666667,30.0,29.0,25.0,3.0,1.0,IPF,Europe,20.331339488176354,4.599908713422529,333.84400521741776,1048.0,32.87123287671233,298.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lilian Kuria,69-76,73.945,20.5,20.5,26.0,0.0,0.0,IPF,Europe,70.86469021402822,20.404441243744326,406.91766528439047,930.0,23.04794520547945,720.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Liliana Conner,100-120,105.66875,47.5,47.5,24.0,0.0,0.0,IPF,North America,55.75442967625457,19.394160058730453,276.1146909176701,660.0,49.30821917808219,330.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lily Erskine,63-69,66.69333333333333,20.0,19.5,20.0,1.0,2.0,IPF,Europe,46.50423229905403,20.14538402963507,393.7617334030702,2371.0,26.495890410958904,1321.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lily Farmer,69-76,73.04166666666667,25.5,25.5,27.0,0.0,1.0,IPF,North America,76.18328676761064,15.764571362422616,410.6464352658479,630.0,27.226027397260275,360.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lin Donevska,57-63,62.27818181818182,43.2,43.2,17.0,0.0,3.0,IPF,Oceania,32.50026202933838,5.729084974587769,314.1789969152615,2100.0,48.95342465753425,300.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lina Linkaitė,57-63,60.41428571428571,29.5,29.5,21.0,0.0,1.0,IPF,Other/Unknown,19.421481432751122,3.734848584423897,379.2144782553834,2610.0,36.65068493150685,1620.0,False,1,1,Other,0.0,0.0,0.0,1.0
Lina Tran,52-57,55.574285714285715,22.5,22.5,26.0,0.0,0.0,IPF,Oceania,63.14753472222237,18.920646144322166,432.9835782901497,840.0,24.801369863013697,60.0,True,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Linda Burns,84-100,91.30333333333333,49.5,48.5,23.0,1.0,1.0,IPF,North America,16.364399561095787,,316.2764319306802,817.0,51.73835616438356,787.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Linda Guillemette,76-84,80.56166666666668,53.5,53.5,21.0,0.0,1.0,IPF,North America,25.156618167302025,7.6259952997148135,293.40249166704393,780.0,55.636986301369866,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Linda Jensen,52-57,56.51923076923077,54.5,53.5,23.0,2.0,1.0,IPF,Oceania,23.42617668951285,12.93136176597172,385.82606712572385,2065.0,60.157534246575345,1195.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Linda Kaminski,40-52,49.07916666666666,58.5,58.5,19.0,0.0,0.0,IPF,Europe,41.51931459638365,12.78470379634895,354.35610101314035,1920.0,63.76027397260274,690.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Linda Kephart,52-57,55.68777777777778,62.5,62.5,20.0,0.0,1.0,IPF,North America,28.014624912679913,9.801955651115646,331.3343402703083,1350.0,66.1986301369863,840.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Linda Lanzrath,84-100,88.35833333333333,51.5,51.5,26.0,0.0,1.0,IPF,Europe,28.333895837073026,8.04373142933925,271.8376227730411,840.0,53.8013698630137,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Linda Launiainen,57-63,61.74909090909091,29.5,29.5,23.0,0.0,1.0,IPF,Europe,17.376071358928275,6.9553755475426335,405.2202717090566,2220.0,35.582191780821915,2010.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Linda Leightley,57-63,59.428,69.0,69.0,18.0,0.0,0.0,Non-IPF,North America,10.521625773135678,2.684252957612463,266.70970225384855,2010.0,74.5068493150685,690.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Linda McFeeters,76-84,80.28090909090908,49.5,49.5,16.0,0.0,1.0,IPF,North America,14.037951001940643,6.958580850598276,283.1052528479584,1710.0,54.18493150684932,1530.0,False,1,1,Americas,0.0,0.0,0.0,0.0
Linda Morgenthaler,57-63,59.56666666666667,30.0,30.0,18.0,0.0,0.0,Non-IPF,Other/Unknown,25.736929652726786,14.84177659522528,347.98716637041,780.0,32.136986301369866,390.0,False,0,0,Other,1.0,0.0,0.0,1.0
Linda Pulsan,69-76,71.16499999999999,39.8,39.8,15.0,0.0,1.0,IPF,Oceania,10.792980496392094,6.023749252230898,474.3601994585737,1650.0,44.320547945205476,1290.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Linda Rousseau,76-84,80.16799999999999,60.8,58.7,16.0,3.0,2.0,IPF,North America,14.158184912527295,2.5632794968180472,281.3672379298688,3479.0,70.33150684931506,959.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Linda Smith,52-57,56.171666666666674,52.5,49.5,19.0,2.0,2.0,IPF,North America,47.0912199184226,20.753396386965964,350.9192179009672,2082.0,58.204109589041096,1302.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Linda Vedestig,69-76,75.25125,38.5,38.5,21.0,0.0,2.0,IPF,Europe,9.14378318272821,7.188676974235342,401.2345341440511,2520.0,45.4041095890411,1950.0,False,1,1,Europe_Africa,0.0,0.0,1.0,0.0
Lindsay Richman,76-84,78.8,24.5,23.0,20.0,1.0,1.0,Non-IPF,North America,49.93113467378473,11.665699824634403,408.44155470567597,1375.0,28.267123287671232,985.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Lindsay Ruggiero,40-52,42.14333333333334,18.5,18.5,22.0,0.0,0.0,IPF,North America,48.30525782165934,19.95254141308859,384.65333753348386,1050.0,21.376712328767123,510.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lindsey Rutter,63-69,64.63571428571429,22.0,22.0,26.0,0.0,0.0,IPF,North America,49.3505540129422,29.88655053276881,381.9609288754376,720.0,23.972602739726028,300.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Linh Le,52-57,55.81888888888889,22.0,22.0,17.0,0.0,2.0,IPF,Oceania,30.29308793520003,9.32951233372499,340.6259340839434,1590.0,26.356164383561644,900.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Linn Hèlen Solbakken Fjeld,57-63,61.41428571428571,22.5,22.5,19.0,0.0,1.0,IPF,Europe,48.03945108563454,18.02386897023444,354.0047209154365,1260.0,25.95205479452055,330.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lis Saunders,69-76,70.91166666666668,33.0,33.0,16.0,2.0,3.0,IPF,North America,1.6227937755922428,,359.24,230.0,33.63013698630137,770.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lisa Amos,76-84,77.61333333333333,41.5,41.5,21.0,0.0,1.0,IPF,North America,85.29606956115803,43.94739678955828,294.90626293114804,270.0,42.23972602739726,120.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lisa Casey,40-52,49.51571428571429,37.5,37.5,21.0,0.0,0.0,IPF,Other/Unknown,60.94858112856217,20.416145363538796,284.0566594811056,780.0,39.636986301369866,210.0,False,0,0,Other,0.0,0.0,0.0,1.0
Lisa Gervais,76-84,81.3025,28.0,28.0,19.0,0.0,0.0,Non-IPF,North America,79.44200341854786,14.8093205628582,440.8224649695696,1470.0,32.02739726027397,150.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Lisa Ju,84-100,88.9288888888889,42.0,42.0,17.0,0.0,0.0,IPF,Oceania,55.31961384868054,17.57988232774009,324.7310807867548,510.0,43.397260273972606,360.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lisa Lethbridge,57-63,62.38285714285714,22.0,22.0,19.0,0.0,1.0,IPF,Oceania,71.18085937552766,20.421721352826236,411.66685789945666,390.0,23.068493150684933,270.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lisa Pilkington,100-120,110.55,45.5,45.5,22.0,0.0,0.0,IPF,Europe,41.57523809523818,14.597771897401369,296.14604406682025,270.0,46.23972602739726,90.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lisa Randazzo,40-52,46.31,38.5,38.5,19.0,0.0,0.0,IPF,North America,62.17966492753636,34.66705984247422,422.230179930086,420.0,39.65068493150685,120.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lisa Shen,57-63,58.95428571428572,47.5,47.5,27.0,0.0,0.0,IPF,North America,31.830082309120087,9.551654341627755,362.4754466706636,900.0,49.965753424657535,510.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lisa Womble,52-57,55.629999999999995,39.5,39.5,21.0,0.0,0.0,IPF,North America,84.82969755428611,19.852076692130296,348.2262171103594,570.0,41.06164383561644,210.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lisa Zuiderduin,69-76,75.5025,20.5,20.5,25.0,0.0,1.0,IPF,Europe,42.1724894634842,,386.78759552562474,480.0,21.815068493150683,450.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lise Frederiksen,76-84,82.29181818181817,33.5,32.0,18.0,1.0,1.0,IPF,Europe,56.09490572890655,24.432936372856716,409.8465770779585,1171.0,36.70821917808219,811.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lise Madsen,57-63,62.330833333333345,60.5,60.5,18.0,1.0,1.0,IPF,Europe,26.4292134924449,10.276123485149226,281.92069079845663,939.0,63.07260273972603,549.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lise Reierskog,69-76,71.09555555555556,38.5,38.5,20.0,0.0,0.0,IPF,Europe,54.46789844325932,29.131615039578826,388.6546720299784,780.0,40.636986301369866,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Liv Caspersen,69-76,74.97666666666666,52.5,52.5,26.0,2.0,1.0,IPF,Europe,10.94080977907787,3.1504981015513764,310.21562892470376,972.0,55.16301369863014,282.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Liv Ulversøy,63-69,68.048,22.5,22.5,24.0,0.0,1.0,IPF,Europe,34.1975678980735,15.042955433587757,450.70601147936486,2010.0,28.006849315068493,570.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Liza Kovach,76-84,82.59999999999998,44.5,44.5,20.0,0.0,0.0,IPF,North America,38.769103358707255,27.10467576788658,373.0940864443557,1110.0,47.54109589041096,630.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lora Robinson,69-76,73.24714285714286,50.5,50.5,25.0,0.0,1.0,IPF,North America,31.55041904333825,16.53758685681392,359.1435231143889,780.0,52.636986301369866,330.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lori Bailey,63-69,65.28333333333333,44.7,44.7,20.0,0.0,0.0,Non-IPF,North America,80.30365032161453,25.218893715625114,335.2375630730936,750.0,46.75479452054795,120.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Lori Hoffman,52-57,53.96333333333334,51.5,50.5,22.0,1.0,1.0,IPF,North America,10.934627926622344,,273.4773115578979,1104.0,54.52465753424657,1044.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lorin Blake,76-84,77.62181818181818,39.5,39.5,19.0,0.0,1.0,IPF,North America,17.63240320288047,,379.2505747116736,690.0,41.39041095890411,630.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lorraine Box,40-52,51.32142857142857,49.5,49.5,20.0,0.0,0.0,IPF,Europe,103.48212847253352,15.272630293293746,301.9632511813853,990.0,52.21232876712329,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lottie Hall #1,69-76,71.0,28.0,28.0,19.0,1.0,1.0,IPF,Europe,42.84690993015615,9.796824791696412,318.4361682434328,1347.0,31.69041095890411,507.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Louise Fox,52-57,54.03333333333333,35.0,35.0,12.0,0.0,1.0,Non-IPF,Europe,22.49073299019915,12.378009250653857,398.8796549662918,1260.0,38.45205479452055,180.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Louise K Whelan,69-76,72.02250000000001,32.0,32.0,19.0,0.0,1.0,IPF,Europe,18.2825892857145,27.205758599963154,403.5105083201021,630.0,33.726027397260275,90.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Louise O'Doherty,63-69,67.28571428571429,36.0,36.0,20.0,0.0,1.0,IPF,Other/Unknown,39.10322965530982,16.40287040873033,323.7302666874919,1500.0,40.10958904109589,480.0,False,0,0,Other,0.0,0.0,0.0,1.0
Louise Sutton,52-57,56.45666666666666,51.5,51.5,21.0,0.0,1.0,IPF,Oceania,33.44427951887233,17.861204228723942,361.22392537510575,1830.0,56.513698630136986,330.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Loïse Guy,40-52,46.998333333333335,19.5,19.5,25.0,0.0,0.0,IPF,Europe,141.59242086698242,80.08651472627128,377.6235128039586,630.0,21.226027397260275,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Luana Amaral,76-84,81.73333333333333,28.5,31.5,26.0,2.0,1.0,IPF,South America,52.63870898950441,18.398084569415524,405.40892815307194,1127.0,31.587671232876712,647.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lucie Daňková,69-76,71.924375,18.0,16.0,20.0,7.0,1.0,IPF,Europe,28.721930992308394,9.072591897079961,391.870612487912,2529.0,24.92876712328767,1149.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lucie Genest,40-52,50.884285714285724,18.0,18.0,25.0,0.0,0.0,IPF,Europe,85.11886403024162,35.74290261827994,376.62960234371707,480.0,19.315068493150683,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lucy Gill,76-84,81.13571428571429,20.0,20.0,26.0,0.0,0.0,IPF,Europe,74.57379525275144,32.51576697803604,345.6198673807171,510.0,21.397260273972602,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lucy Hyde,76-84,81.8275,37.0,37.0,21.0,0.0,0.0,IPF,Europe,49.75788250046134,9.655312123984555,338.77096314046486,1560.0,41.273972602739725,390.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lucía Sánchez Capilla,57-63,61.29125,19.5,18.5,22.0,3.0,1.0,IPF,Europe,43.4326267718142,15.57361427323005,412.28569281268244,1447.0,23.464383561643835,1207.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Ludivine Delos,57-63,62.415,20.5,20.5,25.0,0.0,1.0,IPF,Europe,72.13434620258752,34.859068498725065,534.8157388463549,810.0,22.71917808219178,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Luisa Arienta,40-52,51.09125,43.5,42.5,23.0,1.0,1.0,IPF,Europe,41.77527065257119,14.885890470991647,443.8200217184595,1892.0,48.68356164383562,1742.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Luzie Grunemann,63-69,68.02000000000001,22.5,22.5,25.0,0.0,0.0,IPF,Europe,37.12735181183052,29.351029003788707,402.0597524655552,330.0,23.404109589041095,180.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lydia Forrest,52-57,55.03125,19.0,19.0,21.0,0.0,1.0,IPF,Europe,63.63885663178437,17.018324002394678,365.08261601550805,1410.0,22.863013698630137,510.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lydia North,69-76,72.824,28.5,28.5,21.0,0.0,1.0,IPF,North America,56.95617417043322,9.070772746022822,385.350932066765,1830.0,33.513698630136986,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lydia Oerton,40-52,50.35,22.5,22.5,26.0,0.0,0.0,IPF,Europe,67.4433563867382,23.521200883337173,398.4640171311042,930.0,25.04794520547945,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lydie Grouet Molling,52-57,56.263,55.5,55.5,20.0,0.0,1.0,IPF,Europe,8.32039253695466,,297.42,0.0,55.5,1140.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lynda Banks,57-63,62.526,48.0,48.0,18.0,0.0,2.0,IPF,Other/Unknown,24.074697503642454,9.184696059373811,349.5580940095242,2040.0,53.58904109589041,780.0,False,1,1,Other,0.0,0.0,0.0,1.0
Lynda Whitehead,76-84,77.05,49.5,49.5,19.0,1.0,1.0,IPF,Oceania,41.13165789473679,12.474707783021396,352.9764635877657,652.0,51.28630136986301,172.0,True,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Lynn Nguyen,52-57,55.848333333333336,19.5,19.5,21.0,0.0,1.0,IPF,Europe,54.30986249952551,14.478187306538764,401.0581777262278,1260.0,22.95205479452055,660.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Lynne Courtnage-Coolen,69-76,72.32142857142858,59.0,59.0,21.0,0.0,0.0,Non-IPF,North America,100.23827776374871,30.377088468346667,286.1760193509992,660.0,60.80821917808219,300.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Lynne Desautels,76-84,79.4625,33.0,33.0,19.0,1.0,1.0,IPF,North America,16.337713655857854,3.8610012870901325,360.26357189649417,2675.0,40.32876712328767,725.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lynne Homan,52-57,56.49857142857143,49.0,48.5,16.0,1.0,1.0,IPF,North America,20.76529954960182,12.806688251045651,372.5449752735591,1289.0,52.531506849315065,629.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lynne Richards,57-63,60.8125,50.5,50.5,19.0,0.0,0.0,IPF,North America,37.90054253707717,15.069392131360319,355.80045158085187,1290.0,54.034246575342465,1140.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Lyudmyla Ischenko,69-76,73.99166666666666,46.5,46.5,12.0,0.0,0.0,Non-IPF,Europe,17.689120042353053,5.512272287981001,299.53506088412246,3870.0,57.102739726027394,900.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Léa Lambert #1,57-63,61.621249999999996,21.5,21.5,26.0,0.0,1.0,IPF,Europe,36.95712052273221,25.271128482436296,375.6486084354202,450.0,22.732876712328768,210.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Léa Lucas,52-57,56.69833333333333,21.5,21.5,26.0,0.0,2.0,IPF,Europe,86.91894261807667,49.90377527560633,507.2718104703197,1020.0,24.294520547945204,60.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Léa Meichelbeck,52-57,55.802857142857135,19.5,19.5,19.0,0.0,0.0,IPF,Europe,18.645056724795438,9.891878160856738,340.72824735278084,510.0,20.897260273972602,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Mackenzie Lai,100-120,109.45444444444443,23.5,23.5,23.0,0.0,0.0,IPF,North America,50.67404010462801,20.5728365592532,520.937430260085,1950.0,28.84246575342466,780.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Macy Davis,76-84,80.92857142857143,19.5,19.5,25.0,0.0,0.0,IPF,North America,56.47448122289853,20.832147898672016,377.63855505638566,840.0,21.801369863013697,420.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Madelein Canto,40-52,46.38307692307693,28.0,28.0,21.0,0.0,0.0,IPF,South America,22.409330334492406,7.3721749620594155,445.4581059458543,2730.0,35.47945205479452,1890.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Madeleine Young,52-57,54.13333333333333,44.6,44.6,23.0,0.0,0.0,Non-IPF,Europe,15.99800028919096,7.192526303493715,333.5573310869586,1170.0,47.8054794520548,270.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Madeline Corman,69-76,71.96833333333332,24.5,22.5,21.0,6.0,2.0,IPF,North America,17.080155678657807,4.592713187964741,413.9035095693964,1358.0,28.220547945205478,1118.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Madeline Payne,63-69,64.27,67.5,67.5,26.0,2.0,1.0,IPF,North America,26.986181035612383,16.33283528900864,255.12171600996948,807.0,69.71095890410959,537.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Madison Lepoittevin,52-57,55.98833333333334,22.0,22.0,21.0,1.0,1.0,IPF,Europe,33.23547036702717,,434.67220692165074,446.0,23.221917808219178,356.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Madison Rivero,76-84,82.575,19.5,19.5,23.0,0.0,0.0,IPF,North America,20.71402913143437,,362.9722092062531,660.0,21.30821917808219,600.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Madison Rock,57-63,59.135,18.0,16.5,25.0,2.0,0.0,IPF,North America,49.206838836820815,22.06227802912675,507.78275679249293,1307.0,21.58082191780822,977.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Madison Scheetz,63-69,66.98666666666666,18.5,18.5,25.0,0.0,0.0,IPF,North America,50.957545621792974,17.203666598376618,340.41282638089865,780.0,20.636986301369863,390.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Magdalena Tanzer,52-57,55.54333333333333,37.0,37.0,21.0,0.0,1.0,IPF,Europe,7.733227224655714,2.680424698482388,352.71938838456583,480.0,38.31506849315068,240.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Magdolna Petróczki,40-52,51.29466666666667,43.5,43.5,16.0,0.0,0.0,IPF,Europe,17.25468637963492,7.2579150276725155,441.4721332372954,1470.0,47.52739726027397,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Maggie Hall,76-84,81.95666666666666,25.5,25.5,22.0,0.0,1.0,IPF,North America,56.6894834525265,24.843503544822866,428.5268096584027,1170.0,28.705479452054796,270.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Magin Clark,84-100,97.83333333333333,40.0,40.0,26.0,0.0,1.0,Non-IPF,North America,37.542652197435366,,295.9873286460072,540.0,41.47945205479452,510.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Mairead Collins,57-63,62.2975,64.0,64.0,25.0,0.0,0.0,IPF,Europe,25.96418312810357,9.269969378887724,293.11294765672994,840.0,66.3013698630137,660.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Maja Bonde,69-76,73.45538461538462,23.5,22.5,20.0,3.0,1.0,IPF,Europe,26.91628802759577,6.0801543746972655,466.20611956315145,2764.0,31.07260273972603,1144.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Maja Ileš,76-84,81.81444444444443,47.0,47.0,22.0,0.0,1.0,IPF,Other/Unknown,18.571934171428648,12.558912744286571,276.3980754316488,1080.0,49.95890410958904,180.0,False,0,0,Other,0.0,0.0,0.0,1.0
Majdouline Bellanger,63-69,67.79857142857144,21.5,21.5,27.0,0.0,1.0,IPF,Europe,61.90024137515519,34.09592728471822,404.1722725818802,570.0,23.061643835616437,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Makayla Gonzales,40-52,49.68625,19.0,19.0,26.0,0.0,0.0,IPF,North America,38.338913915796645,9.318017194167043,314.1278469035562,600.0,20.643835616438356,60.0,True,0,0,Americas,0.0,0.0,0.0,0.0
Malene Joensen,69-76,70.271,21.5,21.5,21.0,0.0,3.0,IPF,Europe,90.58658017913417,30.61372727461541,424.62003354836907,660.0,23.30821917808219,270.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Malesia Taylor,100-120,106.85285714285715,39.0,39.0,26.0,0.0,1.0,Non-IPF,North America,59.92973134594905,,365.23600692678417,480.0,40.31506849315068,390.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Malin Carlsson,40-52,45.90470588235294,18.5,17.5,16.0,1.0,0.0,IPF,Europe,52.72377399366298,19.09664196368378,373.93035195148826,2156.0,24.40684931506849,626.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Malin Narum Kvamsdal,40-52,48.71,21.5,21.5,20.0,0.0,0.0,IPF,Europe,27.907453694705783,17.683425634917096,419.60003274857746,2250.0,27.664383561643834,390.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Malin Wahlberg,69-76,72.8076923076923,43.5,43.5,22.0,0.0,0.0,IPF,Europe,19.57217873279135,7.764056777283119,374.7708676797579,1140.0,46.62328767123287,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Mallory Toeaiga,100-120,111.2388888888889,27.0,27.0,23.0,0.0,0.0,IPF,Oceania,35.82824923340519,10.33214863572102,369.6729766310654,270.0,27.73972602739726,90.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Manon Ettori,63-69,66.64111111111112,23.0,22.0,24.0,1.0,2.0,IPF,Europe,53.29308144377888,30.33004424563149,383.7437689909537,808.0,25.213698630136985,598.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Marcela Sandvik,40-52,51.47222222222222,38.0,38.0,16.0,0.0,1.0,IPF,Europe,22.159349195723397,7.50410825905052,408.7226779911082,1890.0,43.178082191780824,1620.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Marcia Darbouze,69-76,71.50166666666667,26.5,22.7,16.0,5.0,2.0,IPF,North America,20.621879738561965,10.473183267401902,432.9189742675933,1647.0,31.012328767123286,1347.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Margaret Hasler,84-100,95.59166666666665,54.5,54.5,23.0,0.0,1.0,IPF,Europe,23.32067740309032,5.175150607629755,197.15656451803716,1410.0,58.363013698630134,900.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Margaux Peyrol,63-69,67.44166666666666,26.0,24.0,24.0,5.0,1.0,IPF,Europe,22.701657857572616,,394.4962397297419,1381.0,29.78356164383562,1321.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Margot Wattel,100-120,104.28666666666665,20.5,20.5,27.0,0.0,0.0,IPF,Europe,23.81007024101726,,368.6336254118835,540.0,21.97945205479452,480.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Margriet Ponse,52-57,56.30571428571428,34.0,34.0,23.0,0.0,1.0,IPF,Europe,39.850160371047174,7.55747948968025,410.31530091922474,1590.0,38.35616438356164,870.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Mari Hakulinen,69-76,71.01375,29.5,28.5,18.0,1.0,1.0,IPF,Europe,20.826825830842008,13.264814915518349,367.4834478652283,1385.0,33.294520547945204,635.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Maria Dailey,69-76,72.48777777777778,18.5,15.5,22.0,6.0,0.0,IPF,North America,84.41764036103429,25.415004696316743,522.2053072758283,1598.0,22.87808219178082,1208.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Maria Doheny,69-76,74.06625,53.5,53.5,25.0,0.0,0.0,IPF,North America,23.166313772989074,8.54959492398231,322.9755788972423,1140.0,56.62328767123287,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Maria Dubenskaya,57-63,62.59461538461539,22.5,21.5,14.0,1.0,1.0,IPF,Europe,23.36214010786583,10.098094676878627,488.1061273746121,2630.0,29.705479452054796,1190.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
